firm_id,fyear,tic,merge_status,matched,sp500_member,sector,knowledge_sector,comp_pi,orb_pi,comp_revt,orb_revt,comp_txfed,comp_txfo,comp_txc,comp_txt,etr_current,etr_federal,etr_foreign,etr_total,post2022,post_tcja,knowledge_post2022,knowledge_post_tcja,costat,curcd,datafmt,indfmt,consol,cik,state,comp_gdwl,comp_intan,intano,tlcf,txdb,txdba,txdbca,txdbcl,txditc,txndb,txndba,txndbl,txndbr,txp,txr,comp_gp,comp_pidom,comp_pifo,comp_txdfed,comp_txdfo,comp_txdi,txds,txo,txs,utxfed,tdc,txach,txdc,comp_txpd,acqgdwl,acqintan,comp_emp,nace4_prim,sic,sic_name,orb_ni,orb_cf,orb_at,orb_profmarg,orb_mktcap,orb_name2,orb_intan,orb_cash,orb_rd,orb_emp,orb_tax,orb_taxrate,nace4_sec,nace_4d,nace_2d,CPI,big_sectors,tech,pharma,other_knowledge,commodities_retail,industry,other_services,traditional_sector,log_revenue,rev_per_emp,etr_total_pct,etr_current_pct,etr_federal_pct,etr_foreign_pct,sp500_pre,sp500_x_post
id00667,2011,EW,Matched,1,1,Industry / Manufacturing,0.0,283.6,283600000.0,1678.6,1678600000.0,29.1,25.0,57.1,46.9,0.2013399,0.10260931,0.08815233,0.16537377,0,0,0.0,0.0,A,USD,STD,INDL,C,1099800.0,CA,349.8,416.7,66.9,233.5,,20.0,43.9,8.6,,54.8,85.4,30.6,0.0,15.4,0.0,1246.9,23.6,260.0,-6.4,-5.0,-10.2,1.2,0.0,3.0,,,,-0.6,15.4,34.6,12.1,7.8,3299,3842.0,"Orthopedic, Prosthetic & Surgical Appliances & Supplies",236700000.0,294800000.0,1980500000.0,16.9,8065.11,Edwards Lifesciences Corporation,416700000.0,450500000.0,246300000.0,7800.0,46900000.0,0.16537377,,3299.0,32.0,224.9,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.4257154,215.20512,16.53737723827362,20.133990049362183,10.26093065738678,8.815232664346695,1,0
id00667,2014,EW,Matched,1,1,Industry / Manufacturing,0.0,1144.0,1144000000.0,2322.9,2322900000.0,341.5,34.8,399.6,332.9,0.3493007,0.29851398,0.03041958,0.2909965,0,0,0.0,0.0,A,USD,STD,INDL,C,1099800.0,CA,376.0,399.4,23.4,122.5,3.5,91.5,63.5,8.3,3.5,143.2,191.1,47.9,0.0,9.1,0.0,1765.2,791.1,352.9,-46.4,-12.2,-66.7,-8.1,0.0,23.3,,,,-71.1,274.7,,,9.1,3299,3842.0,"Orthopedic, Prosthetic & Surgical Appliances & Supplies",811100000.0,879700000.0,3523000000.0,49.25,13626.38,Edwards Lifesciences Corporation,399400000.0,1438800000.0,346500000.0,9100.0,332900000.0,0.2909965,,3299.0,32.0,236.7,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.7505717,255.26372,29.09964919090271,34.930071234703064,29.85139787197113,3.041958063840866,1,0
id00667,2015,EW,Matched,1,1,Industry / Manufacturing,0.0,622.4,622400000.0,2493.7,2493700000.0,102.4,33.5,143.3,127.5,0.23023778,0.16452442,0.053823907,0.20485218,0,0,0.0,0.0,A,USD,STD,INDL,C,1099800.0,CA,628.3,833.7,205.4,102.7,9.8,180.5,0.0,0.0,9.8,170.7,208.8,38.1,0.0,14.5,0.0,1942.3,182.8,439.6,-12.5,-0.7,-15.8,-2.6,0.0,7.4,,,,-95.0,86.9,258.9,190.0,9.8,3299,3842.0,"Orthopedic, Prosthetic & Surgical Appliances & Supplies",494900000.0,560700000.0,4056300000.0,24.96,8518.37,Edwards Lifesciences Corporation,833700000.0,1224700000.0,383100000.0,9800.0,127500000.0,0.20485218,,3299.0,32.0,237.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.8215227,254.45917,20.48521786928177,23.023778200149536,16.45244210958481,5.382390692830086,1,0
id00667,2021,EW,Matched,1,1,Industry / Manufacturing,0.0,1702.0,1702000000.0,5232.5,5232500000.0,125.2,92.6,242.9,198.9,0.14271446,0.07356051,0.05440658,0.11686251,0,1,0.0,0.0,A,USD,STD,INDL,C,1099800.0,CA,1167.9,1491.5,323.6,422.5,24.6,246.7,0.0,0.0,24.6,222.1,403.1,181.0,0.0,30.6,0.0,4118.3,610.9,1091.1,-9.4,-9.2,-44.0,-25.4,0.0,25.1,,,62.0,-41.4,182.5,,,15.7,3299,3842.0,"Orthopedic, Prosthetic & Surgical Appliances & Supplies",1503100000.0,1637900000.0,8502600000.0,32.53,80882.54,Edwards Lifesciences Corporation,1491500000.0,1466800000.0,903100000.0,15700.0,198900000.0,0.11686251,,3299.0,32.0,271.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.562644,333.28027,11.686251312494278,14.271445572376251,7.356051355600357,5.4406579583883286,1,1
id00667,2020,EW,Matched,1,1,Industry / Manufacturing,0.0,916.7,916700000.0,4386.3,4386300000.0,23.4,73.9,145.5,93.3,0.15872149,0.025526343,0.08061525,0.10177812,0,1,0.0,0.0,A,USD,STD,INDL,C,1099800.0,CA,1173.2,1504.6,331.4,385.7,28.1,230.9,0.0,0.0,28.1,202.8,371.8,169.0,0.0,18.6,0.0,3412.9,151.3,765.4,11.0,-30.3,-52.2,-32.9,0.0,48.2,,,-52.9,-49.4,197.9,,,14.9,3299,3842.0,"Orthopedic, Prosthetic & Surgical Appliances & Supplies",823400000.0,930600000.0,7237100000.0,20.9,56858.94,Edwards Lifesciences Corporation,1504600000.0,1402600000.0,760700000.0,14900.0,93300000.0,0.10177812,,3299.0,32.0,258.8,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.386241,294.38254,10.177811980247498,15.872149169445038,2.5526342913508415,8.061525225639343,1,1
id00667,2019,EW,Matched,1,1,Industry / Manufacturing,0.0,1166.5,1166500000.0,4348.0,4348000000.0,31.3,29.1,109.1,119.6,0.093527645,0.026832404,0.024946421,0.10252893,0,1,0.0,0.0,A,USD,STD,INDL,C,1099800.0,CA,1167.7,1504.2,336.5,371.8,36.8,172.2,0.0,0.0,36.8,135.4,255.6,120.2,0.0,52.9,0.0,3396.0,383.4,783.1,28.3,0.5,10.5,-18.3,0.0,48.7,,,43.2,12.1,61.5,64.4,44.7,13.9,3299,3842.0,"Orthopedic, Prosthetic & Surgical Appliances & Supplies",1046900000.0,1136200000.0,6488100000.0,26.83,48657.3,Edwards Lifesciences Corporation,1504200000.0,1516900000.0,752700000.0,13900.0,119600000.0,0.10252893,,3299.0,32.0,255.7,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.377471,312.80576,10.252892971038818,9.35276448726654,2.6832403615117073,2.49464213848114,1,1
id00667,2018,EW,Matched,1,1,Industry / Manufacturing,0.0,761.4,761400000.0,3722.8,3722800000.0,10.9,35.9,60.4,39.2,0.07932755,0.014315733,0.047149986,0.051484108,0,1,0.0,0.0,A,USD,STD,INDL,C,1099800.0,CA,1112.2,1455.4,343.2,251.0,9.0,174.0,0.0,0.0,9.0,165.0,275.7,110.7,0.0,31.3,0.0,2860.8,266.1,495.3,-16.1,17.3,-21.2,-22.4,0.0,13.6,,,,-27.3,223.7,,,12.8,3299,3842.0,"Orthopedic, Prosthetic & Surgical Appliances & Supplies",722200000.0,915800000.0,5323700000.0,20.45,32020.08,Edwards Lifesciences Corporation,1455400000.0,956500000.0,622200000.0,12800.0,39200000.0,0.051484108,,3299.0,32.0,251.1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.222231,290.84375,5.148410797119141,7.932755351066589,1.431573275476694,4.7149986028671265,1,1
id00667,2017,EW,Matched,1,1,Industry / Manufacturing,0.0,1034.9,1034900000.0,3435.3,3435300000.0,330.8,60.6,424.2,451.3,0.40989468,0.3196444,0.058556378,0.43608075,0,0,0.0,0.0,A,USD,STD,INDL,C,1099800.0,CA,1126.5,1594.5,468.0,247.8,27.6,213.6,0.0,0.0,27.6,186.0,262.9,76.9,0.0,97.8,0.0,2641.9,491.5,543.4,39.3,-8.4,27.1,-3.8,0.0,32.8,,,,17.8,143.7,142.1,53.1,12.2,3299,3842.0,"Orthopedic, Prosthetic & Surgical Appliances & Supplies",583600000.0,665500000.0,5666400000.0,30.13,23851.68,Edwards Lifesciences Corporation,1594500000.0,1337500000.0,552600000.0,12200.0,451300000.0,0.43608078,,3299.0,32.0,245.1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.14186,281.58197,43.60807538032532,40.98946750164032,31.964439153671265,5.855637788772583,1,0
id00667,2016,EW,Matched,1,1,Industry / Manufacturing,0.0,737.9,737900000.0,2963.7,2963700000.0,153.4,27.4,192.9,168.4,0.2614175,0.20788723,0.0371324,0.22821519,0,0,0.0,0.0,A,USD,STD,INDL,C,1099800.0,CA,626.1,830.9,204.8,114.2,8.9,203.8,0.0,0.0,8.9,194.9,238.8,43.9,0.0,5.9,0.0,2237.5,378.2,359.7,-19.6,-0.6,-24.5,-4.3,0.0,12.1,,,,-37.4,99.9,,,11.1,3299,3842.0,"Orthopedic, Prosthetic & Surgical Appliances & Supplies",569500000.0,640700000.0,4510000000.0,24.9,20034.37,Edwards Lifesciences Corporation,830900000.0,1271100000.0,443300000.0,11100.0,168400000.0,0.2282152,,3299.0,32.0,240.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.9941936,267.0,22.821518778800964,26.141750812530518,20.78872323036194,3.7132401019334793,1,0
id00667,2022,EW,Matched,1,1,Industry / Manufacturing,0.0,1767.4,1519500000.0,5382.4,4464000000.0,369.1,66.7,496.4,245.5,0.28086454,0.20883784,0.03773905,0.1389046,1,1,0.0,0.0,A,USD,STD,INDL,C,1099800.0,CA,1164.3,1449.5,285.2,448.7,14.7,484.0,0.0,0.0,14.7,469.3,597.5,128.2,0.0,50.6,0.0,4443.2,634.4,1133.0,-187.7,-4.3,-250.9,-58.9,0.0,60.6,,,-5.6,-254.5,504.1,,,17.3,3299,3842.0,"Orthopedic, Prosthetic & Surgical Appliances & Supplies",1521900000.0,1691500000.0,8292500000.0,34.04,46128.42,Edwards Lifesciences Corporation,1449500000.0,1215300000.0,843600000.0,17300.0,-2400000.0,-0.001579467,,3299.0,32.0,292.7,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.59089,311.1214,13.890460133552551,28.086453676223755,20.88378369808197,3.773904964327812,1,1
id00668,2000,MET,Compustat only,0,1,Financial Sector,,1416.0,,31947.0,,-153.0,5.0,-114.0,463.0,0.0,0.0,0.0035310735,0.3269774,0,0,,,A,USD,STD,INDL,C,1099219.0,NY,703.0,703.0,,758.0,752.0,,,,752.0,,,,,112.0,0.0,2022.0,,,563.0,6.0,577.0,8.0,0.0,34.0,,,239.0,0.0,222.0,,,46.7,6511,6311.0,Life Insurance,,,,,,,,,,,,,,,,,,,,,,,,,10.371834,684.0899,32.6977401971817,0.0,0.0,0.35310734529048204,1,0
id00668,2001,MET,Compustat only,0,1,Financial Sector,,739.0,,31928.0,,-44.0,15.0,-33.0,266.0,0.0,0.0,0.020297699,0.35994586,0,0,,,A,USD,STD,INDL,C,1099219.0,NY,609.0,609.0,0.0,934.0,1526.0,,,,1526.0,,,,,306.0,0.0,1964.0,,,286.0,1.0,299.0,12.0,0.0,-4.0,,,477.0,0.0,380.0,,,46.0,6511,6311.0,Life Insurance,,,,,,,,,,,,,,,,,,,,,,,,,10.371239,694.087,35.99458634853363,0.0,0.0,2.029769867658615,1,0
id00668,2002,MET,Compustat only,0,1,Financial Sector,,1744.0,,33147.0,,817.0,31.0,831.0,516.0,0.47649083,0.4684633,0.01777523,0.29587156,0,0,,,A,USD,STD,INDL,C,1099219.0,NY,750.0,750.0,0.0,956.0,1625.0,,,,1625.0,,,,,769.0,0.0,2232.0,,,-332.0,1.0,-315.0,16.0,0.0,-17.0,,,479.0,0.0,193.0,,,48.5,6511,6311.0,Life Insurance,,,,,,,,,,,,,,,,,,,,,,,,,10.408708,683.4433,29.58715558052063,47.64908254146576,46.84633016586304,1.777523010969162,1,0
id00668,2003,MET,Compustat only,0,1,Financial Sector,,2740.0,,35789.0,,363.0,47.0,432.0,687.0,0.15766424,0.13248175,0.017153285,0.25072992,0,0,,,A,USD,STD,INDL,C,1099219.0,NY,628.0,628.0,0.0,1069.0,2399.0,,,,2399.0,,,,,652.0,0.0,3337.0,,,240.0,-12.0,255.0,27.0,0.0,22.0,,,241.0,0.0,702.0,,,49.0,6511,6311.0,Life Insurance,,,,,,,,,,,,,,,,,,,,,,,,,10.485395,730.38776,25.072991847991943,15.76642394065857,13.248175382614136,1.7153285443782806,1,0
id00668,2004,MET,Compustat only,0,1,Financial Sector,,3931.0,,39014.0,,733.0,154.0,938.0,1071.0,0.23861612,0.18646654,0.039175782,0.27244976,0,0,,,A,USD,STD,INDL,C,1099219.0,NY,633.0,646.0,13.0,1289.0,2473.0,0.0,0.0,,2473.0,-2473.0,4890.0,7363.0,0.0,421.0,0.0,4451.0,,,191.0,-64.0,133.0,6.0,0.0,51.0,,,-135.0,0.0,977.0,,,54.0,6511,6311.0,Life Insurance,,,,,,,,,,,,,,,,,,,,,,,,,10.571676,722.4815,27.24497616291046,23.861612379550934,18.64665448665619,3.917578235268593,1,0
id00668,2005,MET,Compustat only,0,1,Financial Sector,,4553.0,,44776.0,,328.0,111.0,502.0,1260.0,0.11025697,0.07204042,0.024379529,0.2767406,0,0,,,A,USD,STD,INDL,C,1099219.0,NY,4797.0,4797.0,,2972.0,1706.0,0.0,0.0,,1706.0,-1706.0,6368.0,8074.0,0.0,69.0,0.0,5377.0,,,733.0,11.0,758.0,14.0,0.0,63.0,,,528.0,0.0,1391.0,,,65.5,6511,6311.0,Life Insurance,,,,,,,,,,,,,,,,,,,,,,,,,10.709428,683.603,27.674061059951782,11.025696992874146,7.204041630029678,2.437952905893326,1,0
id00668,2006,MET,Compustat only,0,1,Financial Sector,,4455.0,,48396.0,,637.0,156.0,832.0,1116.0,0.18675645,0.1429854,0.035016835,0.25050506,0,0,,,A,USD,STD,INDL,C,1099219.0,NY,4897.0,4897.0,0.0,4001.0,2278.0,0.0,0.0,,2278.0,-2278.0,6120.0,8398.0,0.0,1465.0,0.0,5484.0,,,220.0,62.0,284.0,2.0,0.0,39.0,,,2039.0,0.0,409.0,,,47.0,6511,6311.0,Life Insurance,,,,,,,,,,,,,,,,,,,,,,,,,10.787172,1029.7021,25.050505995750427,18.67564469575882,14.298540353775024,3.501683473587036,1,0
id00668,2008,MET,Compustat only,0,1,Financial Sector,,5067.0,,50626.0,,216.0,372.0,598.0,1580.0,0.11801855,0.042628776,0.073416226,0.31182158,0,0,,,A,USD,STD,INDL,C,1099219.0,NY,5008.0,9321.0,4313.0,2281.0,0.0,4927.0,,0.0,0.0,4927.0,14416.0,9489.0,0.0,342.0,0.0,6627.0,,,1078.0,-90.0,982.0,-6.0,0.0,10.0,,,920.0,0.0,27.0,,,57.0,6511,6311.0,Life Insurance,,,,,,,,,,,,,,,,,,,,,,,,,10.832221,888.1754,31.18215799331665,11.801855266094208,4.262877628207207,7.341622561216354,1,0
id00668,2009,MET,Compustat only,0,1,Financial Sector,,-4333.0,,40832.0,,-45.0,50.0,17.0,-2015.0,,,,,0,0,,,A,USD,STD,INDL,C,1099219.0,NY,5047.0,8703.0,3656.0,2667.0,0.0,1228.0,,0.0,0.0,1228.0,7528.0,6300.0,0.0,0.0,316.0,-2897.0,,,-2190.0,132.0,-2032.0,26.0,0.0,12.0,,,-2614.0,0.0,397.0,,,54.0,6511,6311.0,Life Insurance,,,,,,,,,,,,,,,,,,,,,,,,,10.617222,756.14813,,,,,1,0
id00668,2010,MET,Compustat only,0,1,Financial Sector,,3958.0,,52471.0,,141.0,203.0,365.0,1181.0,0.092218295,0.035624053,0.05128853,0.29838303,0,0,,,A,USD,STD,INDL,C,1099219.0,NY,11781.0,23963.0,12182.0,4436.0,1881.0,0.0,0.0,,1881.0,-1881.0,8397.0,10278.0,0.0,316.0,0.0,6242.0,,,670.0,153.0,816.0,-7.0,0.0,21.0,,,1292.0,0.0,-23.0,,,66.0,6511,6311.0,Life Insurance,,,,,,,,,,,,,,,,,,,,,,,,,10.868016,795.01514,29.838302731513977,9.22182947397232,3.5624053329229355,5.128853023052216,1,0
id00668,2011,MET,Compustat only,0,1,Financial Sector,,10026.0,,70225.0,,-198.0,614.0,415.0,3075.0,0.04139238,0.0,0.061240774,0.30670258,0,0,,,A,USD,STD,INDL,C,1099219.0,NY,11935.0,23278.0,11343.0,5265.0,7535.0,0.0,0.0,,7535.0,-7535.0,10198.0,17733.0,0.0,193.0,0.0,14263.0,,,2258.0,405.0,2660.0,-3.0,0.0,-1.0,,,,0.0,676.0,,,67.0,6511,6311.0,Life Insurance,,,,,,,,,,,,,,,,,,,,,,,,,11.15946,1048.1343,30.670258402824402,4.139237850904465,0.0,6.1240773648023605,1,0
id00668,2012,MET,Compustat only,0,1,Financial Sector,,1442.0,,68262.0,,-29.0,846.0,823.0,128.0,0.5707351,0.0,0.5866852,0.08876561,0,0,,,A,USD,STD,INDL,C,1099219.0,NY,9953.0,19240.0,9287.0,5140.0,8693.0,0.0,0.0,,8693.0,-8693.0,9893.0,18586.0,0.0,401.0,0.0,7191.0,-1496.0,2938.0,-244.0,-450.0,-695.0,-1.0,0.0,6.0,,,,0.0,554.0,,,64.0,6511,6311.0,Life Insurance,,,,,,,,,,,,,,,,,,,,,,,,,11.131108,1066.5938,8.876560628414154,57.07350969314575,0.0,58.66851806640625,1,0
id00668,2013,MET,Compustat only,0,1,Financial Sector,,4052.0,,68009.0,,85.0,422.0,509.0,661.0,0.12561698,0.020977296,0.1041461,0.16312931,0,0,,,A,USD,STD,INDL,C,1099219.0,NY,10542.0,19049.0,8507.0,5882.0,6643.0,0.0,0.0,,6643.0,-6643.0,5676.0,12319.0,0.0,186.0,0.0,6973.0,1186.0,2866.0,-250.0,413.0,152.0,-11.0,0.0,2.0,,,,0.0,677.0,1100.0,1120.0,65.0,6511,6311.0,Life Insurance,,,,,,,,,,,,,,,,,,,,,,,,,11.127396,1046.2924,16.31293147802353,12.561698257923126,2.097729593515396,10.41461005806923,1,0
id00668,2014,MET,Compustat only,0,1,Financial Sector,,8804.0,,74132.0,,-56.0,779.0,732.0,2465.0,0.083144024,0.0,0.08848251,0.27998638,0,0,,,A,USD,STD,INDL,C,1099219.0,NY,9872.0,16777.0,6905.0,4435.0,11821.0,0.0,0.0,,11821.0,-11821.0,8064.0,19885.0,0.0,184.0,0.0,12249.0,6043.0,2761.0,1597.0,137.0,1733.0,-1.0,0.0,9.0,,,,0.0,748.0,,,68.0,6511,6311.0,Life Insurance,,,,,,,,,,,,,,,,,,,,,,,,,11.213603,1090.1765,27.998638153076172,8.314402401447296,0.0,8.848250657320023,1,0
id00668,2015,MET,Matched,1,1,Financial Sector,0.0,7470.0,7470000000.0,69905.0,38545000000.0,584.0,556.0,1150.0,2148.0,0.15394913,0.07817938,0.074431054,0.2875502,0,0,0.0,0.0,A,USD,STD,INDL,C,1099219.0,NY,9477.0,15561.0,6084.0,4171.0,10592.0,0.0,0.0,,10592.0,-10592.0,6245.0,16837.0,0.0,0.0,161.0,9803.0,3743.0,3727.0,701.0,297.0,998.0,0.0,0.0,10.0,,,,0.0,1127.0,,,69.0,6511,6311.0,Life Insurance,5322000000.0,,877933000000.0,19.38,53591.51,"Metlife, Inc.",,,,,2148000000.0,0.2875502,6512.0,6511.0,65.0,237.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.154893,1013.11597,28.75502109527588,15.394912660121918,7.817938178777695,7.4431054294109344,1,0
id00668,2016,MET,Matched,1,1,Financial Sector,0.0,-195.0,4281000000.0,63110.0,37202000000.0,40.0,634.0,677.0,-999.0,,,,,0,0,0.0,0.0,A,USD,STD,INDL,C,1099219.0,NY,9220.0,15080.0,5860.0,4521.0,9367.0,0.0,0.0,,9367.0,-9367.0,6400.0,15767.0,0.0,0.0,20.0,2055.0,-4096.0,3901.0,-2058.0,382.0,-1676.0,0.0,0.0,3.0,,,,0.0,672.0,,,58.0,6511,6311.0,Life Insurance,3588000000.0,,898764000000.0,11.51,59232.41,"Metlife, Inc.",,,,,693000000.0,0.16187806,6512.0,6511.0,65.0,240.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.052634,1088.1034,,,,,1,0
id00668,2017,MET,Matched,1,1,Financial Sector,0.0,3536.0,3536000000.0,62412.0,38992000000.0,-246.0,891.0,650.0,-1470.0,0.18382353,0.0,0.25197965,0.0,0,0,0.0,0.0,A,USD,STD,INDL,C,1099219.0,NY,9590.0,14479.0,4889.0,2703.0,6767.0,0.0,0.0,,6767.0,-6767.0,5924.0,12691.0,0.0,311.0,0.0,10919.0,684.0,2852.0,-2373.0,253.0,-2120.0,0.0,0.0,5.0,,,,0.0,1530.0,,,49.0,6511,6311.0,Life Insurance,5006000000.0,,719892000000.0,9.07,53204.25,"Metlife, Inc.",,,,,-1470000000.0,-0.41572398,6512.0,6511.0,65.0,245.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0415125,1273.7142,0.0,18.382352590560913,0.0,25.197964906692505,1,0
id00668,2018,MET,Matched,1,1,Financial Sector,0.0,6307.0,6307000000.0,67957.0,43840000000.0,-207.0,932.0,736.0,1179.0,0.11669573,0.0,0.14777231,0.18693516,0,1,0.0,0.0,A,USD,STD,INDL,C,1099219.0,NY,9422.0,14031.0,4609.0,648.0,5414.0,0.0,0.0,,5414.0,-5414.0,4992.0,10406.0,0.0,441.0,0.0,13517.0,-803.0,7110.0,342.0,101.0,443.0,0.0,0.0,11.0,,,,0.0,1935.0,,,48.0,6511,6311.0,Life Insurance,5128000000.0,,687538000000.0,14.39,40519.58,"Metlife, Inc.",,,,,1179000000.0,0.18693516,6512.0,6511.0,65.0,251.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.126631,1415.7709,18.6935156583786,11.669573187828064,0.0,14.777231216430664,1,1
id00668,2019,MET,Matched,1,1,Financial Sector,0.0,6795.0,6795000000.0,69744.0,42235000000.0,-189.0,850.0,665.0,886.0,0.09786608,0.0,0.12509198,0.13038999,0,1,0.0,0.0,A,USD,STD,INDL,C,1099219.0,NY,9308.0,13586.0,4278.0,,9097.0,65.0,,,9097.0,-9032.0,5857.0,14889.0,0.0,363.0,0.0,13891.0,2094.0,4701.0,-235.0,456.0,221.0,0.0,0.0,4.0,,,,0.0,1099.0,,,49.0,6511,6311.0,Life Insurance,5909000000.0,,740463000000.0,16.09,46873.61,"Metlife, Inc.",,,,,886000000.0,0.13038999,6512.0,6511.0,65.0,255.7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.152587,1423.3469,13.03899884223938,9.786608070135117,0.0,12.509198486804962,1,1
id00668,2020,MET,Matched,1,1,Financial Sector,0.0,6927.0,6927000000.0,67077.0,42034000000.0,271.0,882.0,1180.0,1509.0,0.17034791,0.039122276,0.12732784,0.21784322,0,1,0.0,0.0,A,USD,STD,INDL,C,1099219.0,NY,10112.0,15354.0,5242.0,,11008.0,94.0,0.0,0.0,11008.0,-10914.0,5612.0,16526.0,0.0,129.0,0.0,12468.0,2970.0,3957.0,-115.0,443.0,329.0,1.0,0.0,27.0,,,,0.0,787.0,890.0,115.0,46.5,6511,6311.0,Life Insurance,5418000000.0,,795146000000.0,16.48,42252.58,"Metlife, Inc.",,,,,1509000000.0,0.21784322,6512.0,6511.0,65.0,258.8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.113597,1442.5161,21.78432196378708,17.03479140996933,3.912227600812912,12.732784450054169,1,1
id00668,2021,MET,Matched,1,1,Financial Sector,0.0,8126.0,8126000000.0,64590.0,42009000000.0,62.0,795.0,895.0,1551.0,0.110140294,0.0076298304,0.09783411,0.19086881,0,1,0.0,0.0,A,USD,STD,INDL,C,1099219.0,NY,9535.0,14225.0,4690.0,,9693.0,189.0,0.0,0.0,9693.0,-9504.0,5235.0,14739.0,0.0,0.0,184.0,7686.0,4841.0,3285.0,837.0,-179.0,656.0,-2.0,0.0,38.0,,,,0.0,1102.0,,,43.0,6511,6311.0,Life Insurance,6575000000.0,,759708000000.0,19.34,52564.1,"Metlife, Inc.",,,,,1551000000.0,0.19086882,6512.0,6511.0,65.0,271.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.075815,1502.093,19.08688098192215,11.014029383659363,0.762983039021492,9.783411026000977,1,1
id00668,2022,MET,Matched,1,1,Financial Sector,0.0,2859.0,6364000000.0,69716.0,48510000000.0,159.0,1074.0,1278.0,301.0,0.44700944,0.05561385,0.37565583,0.10528157,1,1,0.0,0.0,A,USD,STD,INDL,C,1099219.0,NY,9297.0,13892.0,4595.0,,325.0,2830.0,0.0,0.0,325.0,2505.0,7999.0,5494.0,0.0,0.0,42.0,8616.0,2681.0,178.0,536.0,-1513.0,-977.0,0.0,0.0,45.0,,,,0.0,1056.0,,,45.0,6511,6311.0,Life Insurance,5302000000.0,,663072000000.0,13.12,56781.95,"Metlife, Inc.",,,,,1062000000.0,0.16687618,6512.0,6511.0,65.0,292.7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.152185,1549.2444,10.528156906366348,44.70094442367554,5.561384931206703,37.56558299064636,1,1
id00668,2023,MET,Matched,1,1,Financial Sector,0.0,2162.0,2162000000.0,66905.0,44283000000.0,381.0,1240.0,1667.0,560.0,0.7710453,0.17622572,0.573543,0.25901943,1,1,0.0,0.0,A,USD,STD,INDL,C,1099219.0,NY,9236.0,11793.0,2557.0,,927.0,2612.0,0.0,0.0,927.0,1685.0,8672.0,6987.0,0.0,0.0,190.0,8702.0,-95.0,2257.0,-591.0,-512.0,-1107.0,-4.0,0.0,46.0,,,,0.0,1833.0,,,45.0,6511,6311.0,Life Insurance,1602000000.0,,687584000000.0,4.88,48948.78,"Metlife, Inc.",,,,,560000000.0,0.25901943,6512.0,6511.0,65.0,304.7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.111029,1486.7778,25.90194344520569,77.10453271865845,17.62257218360901,57.35430121421814,1,1
id00668,2024,MET,Matched,1,1,Financial Sector,0.0,5622.0,5622000000.0,70986.0,44945000000.0,707.0,1147.0,1944.0,1178.0,0.34578443,0.12575597,0.20401992,0.20953397,1,1,0.0,0.0,A,USD,STD,INDL,C,1099219.0,NY,8901.0,11017.0,2116.0,,132.0,2994.0,0.0,0.0,132.0,2862.0,10886.0,8024.0,0.0,0.0,295.0,11995.0,3955.0,1667.0,-56.0,-710.0,-766.0,0.0,0.0,90.0,,,,0.0,1600.0,,,45.0,6511,6311.0,Life Insurance,4444000000.0,,677457000000.0,12.51,56695.38,"Metlife, Inc.",,,,,1178000000.0,0.20953397,6512.0,6511.0,65.0,314.4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.170238,1577.4667,20.95339745283127,34.57844257354736,12.575596570968628,20.40199190378189,1,1
id00668,2025,MET,Compustat only,0,1,Financial Sector,,4661.0,,77084.0,,179.0,992.0,1251.0,1258.0,0.26839733,0.038403776,0.21282986,0.26989916,1,1,,,A,USD,STD,INDL,C,1099219.0,NY,9613.0,11623.0,2010.0,,536.0,2585.0,0.0,0.0,536.0,2049.0,11036.0,8987.0,0.0,0.0,660.0,11328.0,599.0,4062.0,-89.0,99.0,7.0,-3.0,0.0,80.0,,,,0.0,1564.0,,,46.0,6511,6311.0,Life Insurance,,,,,,,,,,,,,,,,,,,,,,,,,11.252651,1675.7391,26.98991596698761,26.839733123779297,3.840377554297447,21.28298580646515,1,1
